Timestamp,SlideEvent,Data,Gaze.X,Gaze.Y,Fixation.X,Fixation.Y,Fixation.Start,Fixation.End,Fixation.Duration
552390,,Id:M;X:590;Y:860,1028,596.5,1014.81533449102,597.994948780426,552119.3905,552511.0609,391.670400000061
552414,,Id:M;X:590;Y:854,,,,,,,
552438,,Id:M;X:591;Y:840,,,,,,,
552463,,Id:M;X:595;Y:816,,,,,,,
552487,,Id:M;X:601;Y:787,,,,,,,
552510,,Id:M;X:605;Y:762,,,,,,,
552535,,Id:M;X:608;Y:743,,,,,,,
552558,,Id:M;X:612;Y:729,,,,,,,
552583,,Id:M;X:615;Y:722,,,,,,,
552608,,Id:M;X:616;Y:716,,,,,,,
552631,,Id:M;X:617;Y:714,,,,,,,
552655,,Id:M;X:617;Y:713,,,,,,,
552831,,Id:M;X:617;Y:713,,,,,,,
552854,,Id:M;X:617;Y:713,,,,,,,
552879,,Id:M;X:617;Y:713,,,,,,,
553006,,Id:M;X:617;Y:713,,,,,,,
553047,,Id:M;X:617;Y:714,,,,,,,
554551,,Id:M;X:616;Y:714;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,1285.5,666,1284.34620004921,676.468585359758,554288.3337,554871.6761,583.342399999965
554631,,Id:M;X:616;Y:714;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,,,,,,,
554983,,Id:M;X:616;Y:715,,,,,,,
555007,,Id:M;X:617;Y:720,,,,,,,
555031,,Id:M;X:626;Y:732,,,,,,,
555055,,Id:M;X:632;Y:746,,,,,,,
555078,,Id:M;X:638;Y:762,,,,,,,
555102,,Id:M;X:647;Y:779,,,,,,,
555127,,Id:M;X:659;Y:794,,,,,,,
555151,,Id:M;X:668;Y:804,629.5,829,651.648449532468,829.247330230725,555138.3433,556005.0169,866.67359999998
555174,,Id:M;X:674;Y:808,,,,,,,
555199,,Id:M;X:677;Y:809,,,,,,,
555222,,Id:M;X:680;Y:809,,,,,,,
555247,,Id:M;X:682;Y:809,,,,,,,
555271,,Id:M;X:683;Y:809,,,,,,,
555295,,Id:M;X:684;Y:809,,,,,,,
555342,,Id:M;X:685;Y:808,627.5,832.5,651.648449532468,829.247330230725,555138.3433,556005.0169,866.67359999998
555366,,Id:M;X:686;Y:808,,,,,,,
555391,,Id:M;X:687;Y:812,,,,,,,
555415,,Id:M;X:688;Y:819,,,,,,,
555438,,Id:M;X:690;Y:827,,,,,,,
555462,,Id:M;X:691;Y:834,,,,,,,
555487,,Id:M;X:692;Y:839,,,,,,,
555527,,Id:M;X:692;Y:841,,,,,,,
555678,,Id:M;X:692;Y:841;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,,,,,,,
555766,,Id:M;X:692;Y:841,,,,,,,
555767,,Id:M;X:692;Y:841;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,,,,,,,
555806,,Id:M;X:693;Y:841,,,,,,,
556207,,Id:M;X:693;Y:841,,,,,,,
556231,,Id:M;X:693;Y:841;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
556262,,Id:M;X:693;Y:841,,,,,,,
556278,,Id:M;X:693;Y:841;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
556390,,Id:M;X:693;Y:840,,,,,,,
556455,,Id:M;X:692;Y:839,,,,,,,
556583,,Id:M;X:692;Y:839,,,,,,,
558495,,Id:M;X:692;Y:839,,,,,,,
558535,,Id:M;X:691;Y:838,,,,,,,
558559,,Id:M;X:690;Y:838,1169.5,769.5,1178.74986454146,778.48705487815,558530.0457,558855.0497,325.004000000074
558630,,Id:M;X:690;Y:838,,,,,,,
558815,,Id:M;X:690;Y:837,,,,,,,
559087,,Id:M;X:689;Y:837,,,,,,,
559959,,Id:M;X:689;Y:837,1281,765,1256.18121133073,779.244561500282,559780.0593,560605.0977,825.038400000078
559998,,Id:M;X:689;Y:837,,,,,,,
560038,,Id:M;X:688;Y:836,,,,,,,
560087,,Id:M;X:688;Y:835,,,,,,,
560319,,Id:M;X:688;Y:834,,,,,,,
560359,,Id:M;X:688;Y:834,1235.5,793.5,1256.18121133073,779.244561500282,559780.0593,560605.0977,825.038400000078
560383,,Id:M;X:688;Y:833,,,,,,,
560943,,Id:M;X:687;Y:833,,,,,,,
560991,,Id:M;X:687;Y:832,,,,,,,
561367,,Id:M;X:686;Y:831,,,,,,,
561399,,Id:M;X:686;Y:831,,,,,,,
561479,,Id:M;X:685;Y:831,,,,,,,
561598,,Id:M;X:685;Y:831,,,,,,,
563335,,Id:M;X:685;Y:831;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
563423,,Id:M;X:685;Y:831;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
563519,,Id:M;X:685;Y:831;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
563966,,Id:M;X:685;Y:830,,,,,,,
568463,,Id:M;X:684;Y:830,,,,,,,
568503,,Id:M;X:684;Y:830,,,,,,,
568599,,Id:M;X:683;Y:830,,,,,,,
568639,,Id:M;X:682;Y:830,,,,,,,
568686,,Id:M;X:682;Y:830,,,,,,,
568743,,Id:M;X:681;Y:831,,,,,,,
568790,,Id:M;X:680;Y:831,,,,,,,
568823,,Id:M;X:680;Y:831,,,,,,,
568863,,Id:M;X:679;Y:831,,,,,,,
569007,,Id:M;X:678;Y:831,,,,,,,
569080,,Id:M;X:678;Y:831,,,,,,,
569151,,Id:M;X:677;Y:831,,,,,,,
569175,,Id:M;X:677;Y:831,,,,,,,
569222,,Id:M;X:676;Y:832,,,,,,,
569255,,Id:M;X:676;Y:832;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
569271,,Id:M;X:675;Y:832,,,,,,,
569335,,Id:M;X:674;Y:832;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
570815,,Id:M;X:674;Y:832,,,,,,,
574190,,Id:M;X:673;Y:832,,,,,,,
574215,,Id:M;X:673;Y:832,,,,,,,
574335,,Id:M;X:672;Y:832,701,920.5,701.238795204129,906.649528775423,574188.7161,574497.0457,308.329600000056
575902,,Id:M;X:672;Y:832;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
575935,,Id:M;X:672;Y:832;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,1382,873.5,1376.72103195227,878.458634639506,575788.7265,576097.0633,308.336800000048
575975,,Id:M;X:672;Y:832;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
579439,,Id:M;X:672;Y:832,,,,,,,
579567,,Id:M;X:671;Y:832,,,,,,,
579591,,Id:M;X:671;Y:832,,,,,,,
579967,,Id:M;X:670;Y:832,,,,,,,
579999,,Id:M;X:669;Y:833,,,,,,,
580022,,Id:M;X:667;Y:833,,,,,,,
580047,,Id:M;X:665;Y:833,,,,,,,
580070,,Id:M;X:655;Y:837,,,,,,,
580094,,Id:M;X:643;Y:842,,,,,,,
580119,,Id:M;X:635;Y:842,,,,,,,
580143,,Id:M;X:625;Y:844,466.5,893,452.191460274178,896.272615792068,580038.7729,580280.4497,241.676800000016
580167,,Id:M;X:617;Y:846,,,,,,,
580191,,Id:M;X:610;Y:847,,,,,,,
580215,,Id:M;X:604;Y:848,,,,,,,
580239,,Id:M;X:599;Y:848,,,,,,,
580262,,Id:M;X:596;Y:848,,,,,,,
580287,,Id:M;X:595;Y:846,,,,,,,
580310,,Id:M;X:595;Y:843,566,912.5,,,,,
580335,,Id:M;X:595;Y:842,653,882.5,648.136233414814,881.167304450454,580330.4465,580472.1097,141.663199999952
580367,,Id:M;X:596;Y:842,,,,,,,
580391,,Id:M;X:597;Y:842,,,,,,,
580415,,Id:M;X:597;Y:843,,,,,,,
580439,,Id:M;X:597;Y:844,,,,,,,
580487,,Id:M;X:598;Y:845,,,,,,,
580511,,Id:M;X:598;Y:845,,,,,,,
580678,,Id:M;X:599;Y:845,,,,,,,
581878,,Id:M;X:599;Y:845,,,,,,,
582207,,Id:M;X:599;Y:844,,,,,,,
582255,,Id:M;X:600;Y:844,,,,,,,
583015,,Id:M;X:600;Y:843,,,,,,,
583318,,Id:M;X:600;Y:843;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,1434,888,1420.94539018358,887.09202459829,583047.1393,583405.4745,358.335200000089
583446,,Id:M;X:600;Y:843;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
583583,,Id:M;X:600;Y:843;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
585087,,Id:M;X:600;Y:843,,,,,,,
585223,,Id:M;X:600;Y:842,,,,,,,
585270,,Id:M;X:600;Y:841,,,,,,,
585319,,Id:M;X:600;Y:840,,,,,,,
585383,,Id:M;X:600;Y:840,,,,,,,
585503,,Id:M;X:600;Y:840;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,,,,,,,
585575,,Id:M;X:600;Y:840;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,,,,,,,
585606,,Id:M;X:600;Y:839,,,,,,,
585639,,Id:M;X:600;Y:838,,,,,,,
585663,,Id:M;X:600;Y:838,,,,,,,
585718,,Id:M;X:600;Y:837,,,,,,,
586119,,Id:M;X:600;Y:836,,,,,,,
586143,,Id:M;X:600;Y:835,,,,,,,
586167,,Id:M;X:600;Y:834,847.5,855,820.867343653852,869.563766730259,585896.5145,586288.1865,391.671999999904
586190,,Id:M;X:600;Y:833,,,,,,,
586335,,Id:M;X:600;Y:833,,,,,,,
586359,,Id:M;X:600;Y:832,855.5,901.5,851.606951910985,892.211712959563,586296.5177,587121.5297,825.012000000104
586391,,Id:M;X:600;Y:831,,,,,,,
586422,,Id:M;X:600;Y:830,,,,,,,
586455,,Id:M;X:600;Y:829,,,,,,,
586478,,Id:M;X:600;Y:827,,,,,,,
586503,,Id:M;X:601;Y:825,,,,,,,
586527,,Id:M;X:601;Y:823,,,,,,,
586551,,Id:M;X:601;Y:821,837,899.5,851.606951910985,892.211712959563,586296.5177,587121.5297,825.012000000104
586575,,Id:M;X:601;Y:820,,,,,,,
586600,,Id:M;X:601;Y:817,,,,,,,
586623,,Id:M;X:601;Y:816,,,,,,,
586647,,Id:M;X:601;Y:813,,,,,,,
586671,,Id:M;X:601;Y:811,,,,,,,
586695,,Id:M;X:601;Y:809,,,,,,,
586719,,Id:M;X:601;Y:807,,,,,,,
586743,,Id:M;X:601;Y:805,,,,,,,
586767,,Id:M;X:601;Y:804,890.5,887.5,851.606951910985,892.211712959563,586296.5177,587121.5297,825.012000000104
586790,,Id:M;X:601;Y:803,,,,,,,
586815,,Id:M;X:601;Y:802,,,,,,,
586838,,Id:M;X:601;Y:801,,,,,,,
586863,,Id:M;X:602;Y:799,,,,,,,
586887,,Id:M;X:602;Y:796,,,,,,,
586911,,Id:M;X:603;Y:793,,,,,,,
586935,,Id:M;X:604;Y:790,,,,,,,
586958,,Id:M;X:604;Y:787,,,,,,,
586983,,Id:M;X:604;Y:785,,,,,,,
587135,,Id:M;X:605;Y:783,,,,,,,
587159,,Id:M;X:606;Y:781,781.5,887.5,786.959746636105,894.104621340457,587138.1961,587371.5489,233.352799999993
587183,,Id:M;X:607;Y:780,,,,,,,
587215,,Id:M;X:607;Y:780,,,,,,,
587262,,Id:M;X:607;Y:779,,,,,,,
587287,,Id:M;X:607;Y:777,,,,,,,
587311,,Id:M;X:609;Y:774,,,,,,,
587342,,Id:M;X:610;Y:773,784,905,786.959746636105,894.104621340457,587138.1961,587371.5489,233.352799999993
587662,,Id:M;X:610;Y:773,,,,,,,
587735,,Id:M;X:609;Y:773,,,,,,,
587766,,Id:M;X:609;Y:773,,,,,,,
587799,,Id:M;X:608;Y:773,,,,,,,
587831,,Id:M;X:607;Y:773,,,,,,,
587871,,Id:M;X:605;Y:773,,,,,,,
588343,,Id:M;X:605;Y:773,,,,,,,
588591,,Id:M;X:604;Y:773,,,,,,,
588623,,Id:M;X:604;Y:774,,,,,,,
588646,,Id:M;X:604;Y:774,,,,,,,
589063,,Id:M;X:604;Y:775,,,,,,,
589822,,Id:M;X:604;Y:775;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
589926,,Id:M;X:604;Y:775;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,1077.5,868.5,1074.23762760766,883.072067475767,589596.5585,590029.8945,433.335999999894
590023,,Id:M;X:604;Y:775;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
591878,,Id:M;X:603;Y:775,,,,,,,
591919,,Id:M;X:602;Y:775,,,,,,,
591943,,Id:M;X:601;Y:775,,,,,,,
591990,,Id:M;X:601;Y:775,,,,,,,
592014,,Id:M;X:600;Y:775,,,,,,,
592039,,Id:M;X:600;Y:775,,,,,,,
592119,,Id:M;X:600;Y:775,,,,,,,
592143,,Id:M;X:599;Y:776,,,,,,,
592167,,Id:M;X:598;Y:777,,,,,,,
592190,,Id:M;X:596;Y:779,,,,,,,
592215,,Id:M;X:596;Y:782,,,,,,,
592239,,Id:M;X:594;Y:786,,,,,,,
592263,,Id:M;X:592;Y:792,,,,,,,
592287,,Id:M;X:588;Y:802,,,,,,,
592310,,Id:M;X:582;Y:809,,,,,,,
592335,,Id:M;X:578;Y:813,,,,,,,
592359,,Id:M;X:573;Y:814,692.5,852,710.355834772147,861.803167102103,592329.9217,592546.5921,216.670399999945
592383,,Id:M;X:573;Y:813,,,,,,,
592407,,Id:M;X:574;Y:811,,,,,,,
592991,,Id:M;X:573;Y:811,,,,,,,
593015,,Id:M;X:571;Y:815,,,,,,,
593039,,Id:M;X:568;Y:817,,,,,,,
593063,,Id:M;X:568;Y:816,,,,,,,
593087,,Id:M;X:568;Y:817,,,,,,,
593127,,Id:M;X:568;Y:818,,,,,,,
593183,,Id:M;X:568;Y:818,,,,,,,
593207,,Id:M;X:568;Y:819,,,,,,,
593262,,Id:M;X:569;Y:819,,,,,,,
593326,,Id:M;X:570;Y:819,896.5,883.5,894.741489708049,871.764333578345,592929.9281,593429.9337,500.005599999917
593414,,Id:M;X:571;Y:819,,,,,,,
593472,,Id:M;X:571;Y:821,,,,,,,
593520,,Id:M;X:572;Y:821,,,,,,,
593543,,Id:M;X:572;Y:822,,,,,,,
593598,,Id:M;X:572;Y:822,,,,,,,
593655,,Id:M;X:572;Y:823,,,,,,,
593695,,Id:M;X:572;Y:823,,,,,,,
593719,,Id:M;X:573;Y:823,,,,,,,
593791,,Id:M;X:573;Y:825,,,,,,,
594015,,Id:M;X:573;Y:826,,,,,,,
594039,,Id:M;X:572;Y:826,,,,,,,
595071,,Id:M;X:572;Y:826;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
595111,,Id:M;X:572;Y:826;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
595159,,Id:M;X:572;Y:826;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
596439,,Id:M;X:572;Y:826,,,,,,,
598367,,Id:M;X:573;Y:826,1222,748.5,1187.85710860802,764.904781061049,598346.0273,598529.3641,183.336800000048
599039,,Id:M;X:573;Y:826;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
599071,,Id:M;X:573;Y:826;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
599103,,Id:M;X:573;Y:826;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
603094,,Id:M;X:573;Y:826;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
603134,,Id:M;X:573;Y:826;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,1331.5,850.5,1325.01833558238,850.010009837552,602929.4153,603321.0833,391.668000000063
603279,,Id:M;X:573;Y:826;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
605079,,Id:M;X:573;Y:826;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,,,,,,,
605175,,Id:M;X:573;Y:826;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,,,,,,,
605190,,Id:M;X:573;Y:826,,,,,,,
605767,,Id:M;X:573;Y:826;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,1118.5,832,1117.97949924509,837.955245014843,605746.5857,606046.5945,300.008800000069
605790,,Id:M;X:573;Y:826;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
605831,,Id:M;X:573;Y:826;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
610647,,Id:M;X:573;Y:826;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
610703,,Id:M;X:573;Y:826;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
611359,,Id:M;X:573;Y:826;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,672,859.5,638.380930331267,858.397127126402,611163.3137,611563.3185,400.004799999995
615111,,Id:M;X:573;Y:826,,,,,,,
615119,,Id:M;X:573;Y:826;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
615183,,Id:M;X:573;Y:826;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,1302,836.5,1265.47593678422,844.830331144854,614695.7713,615262.4593,566.687999999966
615342,,Id:M;X:573;Y:826;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,1000,782.5,992.777777777778,778.5,615320.7649,615395.7657,75.0007999999216
615479,,Id:M;X:573;Y:826;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
621239,,Id:M;X:573;Y:826,,,,,,,
621262,,Id:M;X:573;Y:826;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
621398,,Id:M;X:573;Y:826;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
621463,,Id:M;X:573;Y:826,,,,,,,
621519,,Id:M;X:573;Y:826;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
623846,,Id:M;X:573;Y:826,,,,,,,
623878,,Id:M;X:573;Y:826,,,,,,,
623903,,Id:M;X:573;Y:826,,,,,,,
623927,,Id:M;X:573;Y:825,,,,,,,
623951,,Id:M;X:574;Y:823,,,,,,,
623974,,Id:M;X:574;Y:822,,,,,,,
624006,,Id:M;X:575;Y:819,,,,,,,
624030,,Id:M;X:576;Y:818,,,,,,,
624055,,Id:M;X:577;Y:817,,,,,,,
624087,,Id:M;X:577;Y:815,,,,,,,
624312,,Id:M;X:578;Y:814,,,,,,,
624342,,Id:M;X:578;Y:813,,,,,,,
626631,,Id:M;X:578;Y:813;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,,,,,,,
626727,,Id:M;X:578;Y:813;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,,,,,,,
626767,,Id:M;X:578;Y:813,,,,,,,
626967,,Id:M;X:578;Y:813,,,,,,,
627039,,Id:M;X:578;Y:813,,,,,,,
627039,,Id:M;X:578;Y:813;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
627072,,Id:M;X:578;Y:813,,,,,,,
627104,,Id:M;X:577;Y:813;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
629711,,Id:M;X:577;Y:813;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,,,,,,,
629823,,Id:M;X:577;Y:813;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,,,,,,,
630063,,Id:M;X:577;Y:813,,,,,,,
630094,,Id:M;X:576;Y:812,,,,,,,
630118,,Id:M;X:573;Y:810,1055.5,756.5,1063.01907531781,758.461549038358,630063.9385,630288.9449,225.006400000071
630142,,Id:M;X:570;Y:808,,,,,,,
630167,,Id:M;X:560;Y:799,,,,,,,
630191,,Id:M;X:553;Y:788,,,,,,,
630574,,Id:M;X:553;Y:788,,,,,,,
630599,,Id:M;X:553;Y:792,,,,,,,
630623,,Id:M;X:554;Y:793,,,,,,,
630647,,Id:M;X:554;Y:795,,,,,,,
630671,,Id:M;X:554;Y:795,,,,,,,
630831,,Id:M;X:554;Y:795;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
630862,,Id:M;X:554;Y:795;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
631031,,Id:M;X:554;Y:795;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
631054,,Id:M;X:554;Y:795,,,,,,,
631151,,Id:M;X:554;Y:795,,,,,,,
631191,,Id:M;X:554;Y:795,,,,,,,
631231,,Id:M;X:555;Y:794,,,,,,,
631919,,Id:M;X:555;Y:794,,,,,,,
633007,,Id:M;X:555;Y:794;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
633078,,Id:M;X:555;Y:794;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
633175,,Id:M;X:555;Y:794;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
633671,,Id:M;X:555;Y:794,,,,,,,
633695,,Id:M;X:559;Y:791,,,,,,,
633719,,Id:M;X:567;Y:784,,,,,,,
633742,,Id:M;X:581;Y:772,,,,,,,
633766,,Id:M;X:597;Y:750,,,,,,,
633791,,Id:M;X:619;Y:714,,,,,,,
633815,,Id:M;X:636;Y:685,,,,,,,
633839,,Id:M;X:648;Y:664,,,,,,,
633862,,Id:M;X:657;Y:647,,,,,,,
633887,,Id:M;X:661;Y:638,,,,,,,
633911,,Id:M;X:664;Y:633,,,,,,,
633935,,Id:M;X:666;Y:628,860.5,715,830.932894689527,730.419134054202,633655.6801,633972.3281,316.648000000045
633958,,Id:M;X:668;Y:625,,,,,,,
633983,,Id:M;X:669;Y:623,,,,,,,
634047,,Id:M;X:670;Y:623;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,,,,,,,
634151,,Id:M;X:670;Y:623;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,,,,,,,
634262,,Id:M;X:670;Y:623,,,,,,,
634287,,Id:M;X:669;Y:623,,,,,,,
634311,,Id:M;X:667;Y:624,,,,,,,
634543,,Id:M;X:666;Y:625,,,,,,,
634567,,Id:M;X:666;Y:627,892,728.5,879.863524240867,712.136488558053,634471.3705,634571.3753,100.004799999995
634591,,Id:M;X:666;Y:634,,,,,,,
634615,,Id:M;X:666;Y:644,,,,,,,
634639,,Id:M;X:666;Y:655,,,,,,,
634662,,Id:M;X:665;Y:672,,,,,,,
634686,,Id:M;X:660;Y:697,,,,,,,
634711,,Id:M;X:656;Y:722,,,,,,,
634735,,Id:M;X:648;Y:744,,,,,,,
634758,,Id:M;X:639;Y:764,,,,,,,
634783,,Id:M;X:634;Y:778,,,,,,,
634807,,Id:M;X:630;Y:788,,,,,,,
634831,,Id:M;X:628;Y:794,,,,,,,
634862,,Id:M;X:627;Y:796,,,,,,,
634999,,Id:M;X:627;Y:796,,,,,,,
637039,,Id:M;X:627;Y:796,,,,,,,
637119,,Id:M;X:627;Y:796;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,,,,,,,
637255,,Id:M;X:627;Y:796;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,,,,,,,
637639,,Id:M;X:627;Y:796;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
637679,,Id:M;X:627;Y:796;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
637711,,Id:M;X:627;Y:796;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
637759,,Id:M;X:627;Y:796;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,1276,805,1286.36726396913,826.78764978052,637321.3969,637779.7345,458.33759999997
638367,,Id:M;X:627;Y:796,929.5,864,947.481744133515,867.509389765404,638346.4073,638921.4193,575.011999999872
638390,,Id:M;X:628;Y:795,,,,,,,
638415,,Id:M;X:634;Y:794,,,,,,,
638439,,Id:M;X:649;Y:796,,,,,,,
638462,,Id:M;X:680;Y:805,,,,,,,
638487,,Id:M;X:727;Y:828,,,,,,,
638510,,Id:M;X:788;Y:854,,,,,,,
638535,,Id:M;X:851;Y:881,,,,,,,
638559,,Id:M;X:910;Y:907,944,865,947.481744133515,867.509389765404,638346.4073,638921.4193,575.011999999872
638583,,Id:M;X:945;Y:924,,,,,,,
638607,,Id:M;X:970;Y:936,,,,,,,
638631,,Id:M;X:989;Y:942,,,,,,,
638655,,Id:M;X:995;Y:944,,,,,,,
638695,,Id:M;X:995;Y:944,,,,,,,
638719,,Id:M;X:995;Y:941,,,,,,,
638743,,Id:M;X:992;Y:936,,,,,,,
638767,,Id:M;X:990;Y:933,900,861,947.481744133515,867.509389765404,638346.4073,638921.4193,575.011999999872
638790,,Id:M;X:987;Y:929,,,,,,,
638815,,Id:M;X:984;Y:926,,,,,,,
638839,,Id:M;X:982;Y:921,,,,,,,
638863,,Id:M;X:980;Y:917,,,,,,,
638886,,Id:M;X:979;Y:914,,,,,,,
638919,,Id:M;X:978;Y:912,,,,,,,
638967,,Id:M;X:978;Y:911,986.5,859,990.435325168921,866.96549831081,638929.7553,639096.4521,166.696800000034
639350,,Id:M;X:978;Y:911;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,,,,,,,
639455,,Id:M;X:978;Y:911;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,,,,,,,
642991,,Id:M;X:978;Y:911,,,,,,,
643015,,Id:M;X:975;Y:908,,,,,,,
643039,,Id:M;X:970;Y:897,,,,,,,
643062,,Id:M;X:959;Y:874,,,,,,,
643087,,Id:M;X:945;Y:842,,,,,,,
643111,,Id:M;X:931;Y:805,,,,,,,
643135,,Id:M;X:911;Y:758,,,,,,,
643158,,Id:M;X:892;Y:721,,,,,,,
643183,,Id:M;X:874;Y:695,,,,,,,
643206,,Id:M;X:862;Y:680,,,,,,,
643230,,Id:M;X:857;Y:673,,,,,,,
643255,,Id:M;X:854;Y:669,,,,,,,
643454,,Id:M;X:853;Y:669,,,,,,,
643479,,Id:M;X:850;Y:673,,,,,,,
643502,,Id:M;X:846;Y:679,,,,,,,
643527,,Id:M;X:839;Y:686,,,,,,,
643550,,Id:M;X:822;Y:698,,,,,,,
643574,,Id:M;X:804;Y:710,,,,,,,
643599,,Id:M;X:783;Y:719,,,,,,,
643623,,Id:M;X:766;Y:728,,,,,,,
643647,,Id:M;X:753;Y:735,,,,,,,
643670,,Id:M;X:744;Y:740,,,,,,,
643695,,Id:M;X:738;Y:746,,,,,,,
643719,,Id:M;X:735;Y:748,,,,,,,
644023,,Id:M;X:734;Y:749,,,,,,,
644439,,Id:M;X:734;Y:749,,,,,,,
644471,,Id:M;X:734;Y:748,,,,,,,
653662,,Id:M;X:734;Y:748,,,,,,,
653687,,Id:M;X:734;Y:747,,,,,,,
653711,,Id:M;X:734;Y:746,,,,,,,
653735,,Id:M;X:735;Y:745,349,224,335.544728390599,219.317430270414,653664.0361,653864.0425,200.006399999955
653759,,Id:M;X:736;Y:743,,,,,,,
653783,,Id:M;X:736;Y:741,,,,,,,
