Timestamp,Corrected.Gaze.X,Corrected.Gaze.Y,Fixation.Start,Fixation.End,Fixation.Duration,Corrected.Fixation.X,Corrected.Fixation.Y
268507,874,16961.5,268460.5877,268568.9317,108.343999999925,880.412315866117,16939.833273322292
268515,869,16932.5,268460.5877,268568.9317,108.343999999925,880.412315866117,16939.833273322292
268523,879.5,16940,268460.5877,268568.9317,108.343999999925,880.412315866117,16939.833273322292
268531,871,16918.5,268460.5877,268568.9317,108.343999999925,880.412315866117,16939.833273322292
268540,873,16934,268460.5877,268568.9317,108.343999999925,880.412315866117,16939.833273322292
268548,873,16951.5,268460.5877,268568.9317,108.343999999925,880.412315866117,16939.833273322292
268557,881,16961.5,268460.5877,268568.9317,108.343999999925,880.412315866117,16939.833273322292
268565,874.5,16918.5,268460.5877,268568.9317,108.343999999925,880.412315866117,16939.833273322292
268573,872,16948.5,,,,,
268581,838,16916.5,,,,,
268590,827.5,16911.5,268585.5589,268735.5981,150.039199999999,833.499866609075,16929.14666649728
268598,830,16927.5,268585.5589,268735.5981,150.039199999999,833.499866609075,16929.14666649728
268606,830.5,16947.5,268585.5589,268735.5981,150.039199999999,833.499866609075,16929.14666649728
268615,836.5,16932.5,268585.5589,268735.5981,150.039199999999,833.499866609075,16929.14666649728
268623,831.5,16940,268585.5589,268735.5981,150.039199999999,833.499866609075,16929.14666649728
268631,837.5,16934,268585.5589,268735.5981,150.039199999999,833.499866609075,16929.14666649728
268640,823,16916,268585.5589,268735.5981,150.039199999999,833.499866609075,16929.14666649728
268648,818.5,16929.5,268585.5589,268735.5981,150.039199999999,833.499866609075,16929.14666649728
268656,830,16924.5,268585.5589,268735.5981,150.039199999999,833.499866609075,16929.14666649728
268665,845.5,16920.5,268585.5589,268735.5981,150.039199999999,833.499866609075,16929.14666649728
268673,832.5,16918.5,268585.5589,268735.5981,150.039199999999,833.499866609075,16929.14666649728
268681,829,16911,268585.5589,268735.5981,150.039199999999,833.499866609075,16929.14666649728
268690,828.5,16941.5,268585.5589,268735.5981,150.039199999999,833.499866609075,16929.14666649728
268698,841.5,16935,268585.5589,268735.5981,150.039199999999,833.499866609075,16929.14666649728
268706,842,16932.5,268585.5589,268735.5981,150.039199999999,833.499866609075,16929.14666649728
268715,843.5,16939,268585.5589,268735.5981,150.039199999999,833.499866609075,16929.14666649728
268723,838.5,16935.5,268585.5589,268735.5981,150.039199999999,833.499866609075,16929.14666649728
268731,833.5,16926.5,268585.5589,268735.5981,150.039199999999,833.499866609075,16929.14666649728
268740,849,16928,,,,,
268748,914,16948,,,,,
268756,1063,16957.5,,,,,
268765,1172,16928,,,,,
